Location	Name	ID	Count	Slots
General 1-Slot3	Median Symbol of Shar Vahl	164559	1	6
General 1-Slot4	Minor Symbol of Shar Vahl	164557	1	6
General 1-Slot5	Hodstock Hawk Feather	105666	1	6
General 1-Slot6	Minor Symbol of Shar Vahl	164557	1	6
General 1-Slot7	Devotee's Focus of Legacies Lost	151486	2	6
General 1-Slot8	Reflective Emberquartz Crystal	154758	30	6
General 1-Slot9	Gallant Focus of Heroism	151984	1	6
General 1-Slot10	Brilliant Belt of Perpetual Reverie	171536	1	6
General 1-Slot10-Slot1	Tempus Faycite Shard: Ward of Commitment	159515	1	6
General 1-Slot10-Slot2	Empty	0	0	0
General 1-Slot10-Slot3	Empty	0	0	0
General 1-Slot11	Inert Glowing Engram	170294	1	6
General 1-Slot12	Empty	0	0	0
General 1-Slot13	Sylra's Trinket	167169	1	6
General 1-Slot14	Unparalleled Vigorous Gem of Distant Echoes	111506	1	6
General 1-Slot15	Covariant Engram	170289	1	6
General 1-Slot16	Luclinite Ensanguined Gem of Devastation	167575	1	6
General 1-Slot17	Red Dragonscale Armor	56046	1	6
General 1-Slot17-Slot1	Empty	0	0	0
General 1-Slot17-Slot2	Empty	0	0	0
General 1-Slot17-Slot3	Empty	0	0	0
General 1-Slot18	Shard of Revitalizing Power	163168	1	6
General 1-Slot19	Honey Mead	13033	20	6
General 1-Slot20	Sterling Ring of Brilliance	111665	1	6
General 1-Slot20-Slot1	Empty	0	0	0
General 1-Slot20-Slot2	Lazam's Tune	171176	1	6
General 1-Slot20-Slot3	Hardened Glowing Diamond	171371	1	6
General 1-Slot21	Nascent Buckler	170377	1	2
General 1-Slot21-Slot1	Empty	0	0	0
General 1-Slot21-Slot2	Empty	0	0	0
General 1-Slot22	Overseer Collection Item Dispenser Fragment	133773	8	6
General 1-Slot23	Voidstone Infused Silk	170303	2	6
General 1-Slot24	Windstone of Virtue	175372	1	6
General 1-Slot25	Gem of Sly Wind	175378	1	6
General 1-Slot26	Medallion of Loathing	175371	1	6
General 1-Slot27	Empty	0	0	0
General 1-Slot28	Empty	0	0	0
General 1-Slot29	Extra Planar Potential Shard	148442	1	6
General 1-Slot30	Extra Planar Potential Shard	148442	1	6
General 1-Slot31	Extra Planar Potential Shard	148442	1	6
General 1-Slot32	Empty	0	0	0
General 1-Slot33	Rift-Touched Cereous Bar	175172	1	6
General 1-Slot34	Class XXI Augmentation Distiller	47021	29	6
General 1-Slot35	Extra Planar Potential Shard	148442	1	6
General 1-Slot36	Extra Planar Potential Shard	148442	1	6
General 1-Slot37	Rift-Touched Cereous Bar	175172	1	6
General 1-Slot38	Empty	0	0	0
General 1-Slot39	Empty	0	0	0
General 1-Slot40	Empty	0	0	0
General 1-Slot41	Valiant Essence of Finesse	151980	1	6
General 1-Slot42	Devotee's Fortification of Legacies Lost	151494	1	6
General 1-Slot43	Empty	0	0	0
General 1-Slot44	Unraveling Chest Armor Lining	170784	1	6
General 1-Slot45	Phantasmal Luclinite Gem of Security	169573	1	6
General 1-Slot46	Kaas Akuel xi Temariel	169168	1	6
General 2	Nightslayer's Chest	164562	1	48
General 2-Slot1	Unraveling Focus of Heroism	170819	1	6
General 2-Slot2	Unraveling Focus of Heroism	170819	1	6
General 2-Slot3	Empty	0	0	0
General 2-Slot4	Empty	0	0	0
General 2-Slot5	Empty	0	0	0
General 2-Slot6	Empty	0	0	0
General 2-Slot7	Empty	0	0	0
General 2-Slot8	Unraveling Focus of Fortitude	170818	1	6
General 2-Slot9	Em's Lost Prayer Ruby	167168	1	6
General 2-Slot10	Luclinite Ensanguined Gem of Adroitness	167571	1	6
General 2-Slot11	Luclinite Ensanguined Gem of Brilliance	167572	1	6
General 2-Slot12	Jovial Jharin Jingle	169167	1	6
General 2-Slot13	Empty	0	0	0
General 2-Slot14	Empty	0	0	0
General 2-Slot15	Empty	0	0	0
General 2-Slot16	Empty	0	0	0
General 2-Slot17	Empty	0	0	0
General 2-Slot18	Empty	0	0	0
General 2-Slot19	Empty	0	0	0
General 2-Slot20	Empty	0	0	0
General 2-Slot21	Empty	0	0	0
General 2-Slot22	Empty	0	0	0
General 2-Slot23	Empty	0	0	0
General 2-Slot24	Empty	0	0	0
General 2-Slot25	Empty	0	0	0
General 2-Slot26	Empty	0	0	0
General 2-Slot27	Empty	0	0	0
General 2-Slot28	Empty	0	0	0
General 2-Slot29	Grinding Powder	95837	11	6
General 2-Slot30	Tormented Lere	167369	1	6
General 2-Slot31	Dovh's Eternal Diamond	167370	1	6
General 2-Slot32	Greater Symbol of Shar Vahl	164560	1	6
General 2-Slot33	Fine Sand	95836	4	6
General 2-Slot34	Reflective Emberquartz Powder	154776	16	6
General 2-Slot35	Covariant Engram	170289	1	6
General 2-Slot36	Covariant Engram	170289	1	6
General 2-Slot37	Phantasmal Luclinite Earring of Adroitness	169516	1	6
General 2-Slot37-Slot1	Tempus Faycite Shard: Ward of Persistence	159340	1	6
General 2-Slot37-Slot2	Rekindled Ember	171379	1	6
General 2-Slot37-Slot3	Empty	0	0	0
General 2-Slot38	Fellowship Registration Insignia	34023	1	6
General 2-Slot39	Ehayae's Medallion of the Dawn	169722	1	6
General 2-Slot39-Slot1	Salus Faycite Shard: Determined Renewal	159337	1	6
General 2-Slot39-Slot2	Maia's Gem of Heliacal Rising	169178	1	6
General 2-Slot39-Slot3	Empty	0	0	0
General 2-Slot40	Adventurer's Stone	41000	1	6
General 2-Slot41	Covariant Engram	170289	1	6
General 2-Slot42	Phantasmal Luclinite Belt of Brilliance	169536	1	6
General 2-Slot42-Slot1	Irae Faycite Shard: Divine Writ	159333	1	6
General 2-Slot42-Slot2	Pleione's Gem of Heliacal Rising	169172	1	6
General 2-Slot42-Slot3	Empty	0	0	0
General 2-Slot43	Discolored Wood Splinter	173373	1	6
General 2-Slot44	Phantasmal Luclinite Ring of Brilliance	169533	1	6
General 2-Slot44-Slot1	Irae Faycite Shard: Extirpate the Undead	159339	1	6
General 2-Slot44-Slot2	Pieces of Shredded Wings	171376	1	6
General 2-Slot44-Slot3	Tooth Fang Earring	167167	1	6
General 2-Slot45	Empty	0	0	0
General 2-Slot46	Empty	0	0	0
General 2-Slot47	Obscured Wrist Armor of the Bound	174022	1	2
General 2-Slot47-Slot1	Empty	0	0	0
General 2-Slot47-Slot2	Empty	0	0	0
General 2-Slot48	Obscured Wrist Armor of the Bound	174022	1	2
General 2-Slot48-Slot1	Empty	0	0	0
General 2-Slot48-Slot2	Empty	0	0	0
General 3	Shadow Slayer's Chest	168039	1	46
General 3-Slot1	Empty	0	0	0
General 3-Slot2	Empty	0	0	0
General 3-Slot3	Empty	0	0	0
General 3-Slot4	Empty	0	0	0
General 3-Slot5	Empty	0	0	0
General 3-Slot6	Empty	0	0	0
General 3-Slot7	Empty	0	0	0
General 3-Slot8	Empty	0	0	0
General 3-Slot9	Empty	0	0	0
General 3-Slot10	Empty	0	0	0
General 3-Slot11	Empty	0	0	0
General 3-Slot12	Empty	0	0	0
General 3-Slot13	Empty	0	0	0
General 3-Slot14	Empty	0	0	0
General 3-Slot15	Empty	0	0	0
General 3-Slot16	Empty	0	0	0
General 3-Slot17	Empty	0	0	0
General 3-Slot18	Empty	0	0	0
General 3-Slot19	Voidstone Ore	170300	4	6
General 3-Slot20	Empty	0	0	0
General 3-Slot21	Empty	0	0	0
General 3-Slot22	Empty	0	0	0
General 3-Slot23	Empty	0	0	0
General 3-Slot24	Empty	0	0	0
General 3-Slot25	Empty	0	0	0
General 3-Slot26	Empty	0	0	0
General 3-Slot27	Empty	0	0	0
General 3-Slot28	Empty	0	0	0
General 3-Slot29	Empty	0	0	0
General 3-Slot30	Empty	0	0	0
General 3-Slot31	Empty	0	0	0
General 3-Slot32	Empty	0	0	0
General 3-Slot33	Empty	0	0	0
General 3-Slot34	Empty	0	0	0
General 3-Slot35	Empty	0	0	0
General 3-Slot36	Empty	0	0	0
General 3-Slot37	Empty	0	0	0
General 3-Slot38	Empty	0	0	0
General 3-Slot39	Empty	0	0	0
General 3-Slot40	Empty	0	0	0
General 3-Slot41	Empty	0	0	0
General 3-Slot42	Empty	0	0	0
General 3-Slot43	Empty	0	0	0
General 3-Slot44	Empty	0	0	0
General 3-Slot45	Empty	0	0	0
General 3-Slot46	Empty	0	0	0
General 4	Mythslayer's Chest	151224	1	50
General 4-Slot1	Royal Silver Crown	89297	1	6
General 4-Slot2	Darkpaw Torch Ornament	89299	1	6
General 4-Slot3	Empty	0	0	0
General 4-Slot4	Empty	0	0	0
General 4-Slot5	Empty	0	0	0
General 4-Slot6	Empty	0	0	0
General 4-Slot7	Empty	0	0	0
General 4-Slot8	Covariant Engram	170289	1	6
General 4-Slot9	Empty	0	0	0
General 4-Slot10	Empty	0	0	0
General 4-Slot11	Empty	0	0	0
General 4-Slot12	Empty	0	0	0
General 4-Slot13	Empty	0	0	0
General 4-Slot14	Empty	0	0	0
General 4-Slot15	Empty	0	0	0
General 4-Slot16	Empty	0	0	0
General 4-Slot17	Empty	0	0	0
General 4-Slot18	Empty	0	0	0
General 4-Slot19	Empty	0	0	0
General 4-Slot20	Empty	0	0	0
General 4-Slot21	Empty	0	0	0
General 4-Slot22	Empty	0	0	0
General 4-Slot23	Empty	0	0	0
General 4-Slot24	Empty	0	0	0
General 4-Slot25	Empty	0	0	0
General 4-Slot26	Empty	0	0	0
General 4-Slot27	Empty	0	0	0
General 4-Slot28	Empty	0	0	0
General 4-Slot29	Empty	0	0	0
General 4-Slot30	Empty	0	0	0
General 4-Slot31	Empty	0	0	0
General 4-Slot32	Empty	0	0	0
General 4-Slot33	Empty	0	0	0
General 4-Slot34	Empty	0	0	0
General 4-Slot35	Empty	0	0	0
General 4-Slot36	Empty	0	0	0
General 4-Slot37	Empty	0	0	0
General 4-Slot38	Empty	0	0	0
General 4-Slot39	Empty	0	0	0
General 4-Slot40	Empty	0	0	0
General 4-Slot41	Empty	0	0	0
General 4-Slot42	Empty	0	0	0
General 4-Slot43	Empty	0	0	0
General 4-Slot44	Empty	0	0	0
General 4-Slot45	Empty	0	0	0
General 4-Slot46	Empty	0	0	0
General 4-Slot47	Empty	0	0	0
General 4-Slot48	Empty	0	0	0
General 4-Slot49	Empty	0	0	0
General 4-Slot50	Empty	0	0	0
General 5	Mythslayer's Rucksack	151239	1	44
General 5-Slot1	Luclinite Convoker Source	167187	1	6
General 5-Slot2	Luclinite Mendicant Source	167185	1	6
General 5-Slot3	Luclinite Mendicant Source	167185	1	6
General 5-Slot4	Luclinite Mendicant Source	167185	1	6
General 5-Slot5	Luclinite Mendicant Source	167185	1	6
General 5-Slot6	Luclinite Mendicant Source	167185	1	6
General 5-Slot7	Luclinite Mendicant Source	167185	1	6
General 5-Slot8	Luclinite Mendicant Source	167185	1	6
General 5-Slot9	Fungal Underbulk	164195	1	6
General 5-Slot10	Sealed Riven Arcana Wayfarer Source	175192	12	6
General 5-Slot11	Emberquartz Wayfarer Source	171185	1	6
General 5-Slot12	Emberquartz Wayfarer Source	171185	1	6
General 5-Slot13	Empty	0	0	0
General 5-Slot14	Empty	0	0	0
General 5-Slot15	Empty	0	0	0
General 5-Slot16	Empty	0	0	0
General 5-Slot17	Empty	0	0	0
General 5-Slot18	Empty	0	0	0
General 5-Slot19	Empty	0	0	0
General 5-Slot20	Empty	0	0	0
General 5-Slot21	Empty	0	0	0
General 5-Slot22	Empty	0	0	0
General 5-Slot23	Empty	0	0	0
General 5-Slot24	Empty	0	0	0
General 5-Slot25	Empty	0	0	0
General 5-Slot26	Empty	0	0	0
General 5-Slot27	Empty	0	0	0
General 5-Slot28	Empty	0	0	0
General 5-Slot29	Empty	0	0	0
General 5-Slot30	Empty	0	0	0
General 5-Slot31	Empty	0	0	0
General 5-Slot32	Empty	0	0	0
General 5-Slot33	Empty	0	0	0
General 5-Slot34	Empty	0	0	0
General 5-Slot35	Empty	0	0	0
General 5-Slot36	Empty	0	0	0
General 5-Slot37	Empty	0	0	0
General 5-Slot38	Empty	0	0	0
General 5-Slot39	Empty	0	0	0
General 5-Slot40	Empty	0	0	0
General 5-Slot41	Empty	0	0	0
General 5-Slot42	Empty	0	0	0
General 5-Slot43	Empty	0	0	0
General 5-Slot44	Empty	0	0	0
General 6	Broodslayer's Chest	151783	1	52
General 6-Slot1	Grubsmasher, Maul of Pestilence	169360	1	6
General 6-Slot1-Slot1	Empty	0	0	0
General 6-Slot1-Slot2	Empty	0	0	0
General 6-Slot1-Slot3	Empty	0	0	0
General 6-Slot2	Illuminator Gauntlets of Perpetual Reverie	171409	1	6
General 6-Slot2-Slot1	Empty	0	0	0
General 6-Slot2-Slot2	Empty	0	0	0
General 6-Slot2-Slot3	Extra Planar Potential Shard	148442	1	6
General 6-Slot2-Slot4	Empty	0	0	0
General 6-Slot3	Phantasmal Luclinite Illuminator Gauntlets	169409	1	6
General 6-Slot3-Slot1	Empty	0	0	0
General 6-Slot3-Slot2	Empty	0	0	0
General 6-Slot3-Slot3	Extra Planar Potential Shard	148442	1	6
General 6-Slot3-Slot4	Empty	0	0	0
General 6-Slot4	Illuminator Bracer of Spectral Luminosity	169608	1	6
General 6-Slot4-Slot1	Empty	0	0	0
General 6-Slot4-Slot2	Empty	0	0	0
General 6-Slot4-Slot3	Extra Planar Potential Shard	148442	1	6
General 6-Slot4-Slot4	Empty	0	0	0
General 6-Slot5	Illuminator Greaves of Perpetual Reverie	171413	1	6
General 6-Slot5-Slot1	Empty	0	0	0
General 6-Slot5-Slot2	Empty	0	0	0
General 6-Slot5-Slot3	Extra Planar Potential Shard	148442	1	6
General 6-Slot5-Slot4	Empty	0	0	0
General 6-Slot6	Illuminator Boots of Heroic Reflections	171610	1	6
General 6-Slot6-Slot1	Empty	0	0	0
General 6-Slot6-Slot2	Empty	0	0	0
General 6-Slot6-Slot3	Extra Planar Potential Shard	148442	1	6
General 6-Slot6-Slot4	Empty	0	0	0
General 6-Slot7	Illuminator Bracer of Spectral Luminosity	169608	1	6
General 6-Slot7-Slot1	Empty	0	0	0
General 6-Slot7-Slot2	Empty	0	0	0
General 6-Slot7-Slot3	Extra Planar Potential Shard	148442	1	6
General 6-Slot7-Slot4	Empty	0	0	0
General 6-Slot8	Illuminator Vambraces of Perpetual Reverie	171412	1	6
General 6-Slot8-Slot1	Empty	0	0	0
General 6-Slot8-Slot2	Empty	0	0	0
General 6-Slot8-Slot3	Extra Planar Potential Shard	148442	1	6
General 6-Slot8-Slot4	Empty	0	0	0
General 6-Slot9	Illuminator Boots of Spectral Luminosity	169610	1	6
General 6-Slot9-Slot1	Empty	0	0	0
General 6-Slot9-Slot2	Empty	0	0	0
General 6-Slot9-Slot3	Extra Planar Potential Shard	148442	1	6
General 6-Slot9-Slot4	Empty	0	0	0
General 6-Slot10	Illuminator Breastplate of Spectral Luminosity	169614	1	6
General 6-Slot10-Slot1	Empty	0	0	0
General 6-Slot10-Slot2	Empty	0	0	0
General 6-Slot10-Slot3	Extra Planar Potential Shard	148442	1	6
General 6-Slot10-Slot4	Empty	0	0	0
General 6-Slot11	Spectral Luclinite Illuminator Vambraces	169812	1	6
General 6-Slot11-Slot1	Empty	0	0	0
General 6-Slot11-Slot2	Empty	0	0	0
General 6-Slot11-Slot3	Extra Planar Potential Shard	148442	1	6
General 6-Slot11-Slot4	Empty	0	0	0
General 6-Slot12	Spectral Luclinite Illuminator Helm	169811	1	6
General 6-Slot12-Slot1	Empty	0	0	0
General 6-Slot12-Slot2	Empty	0	0	0
General 6-Slot12-Slot3	Extra Planar Potential Shard	148442	1	6
General 6-Slot12-Slot4	Empty	0	0	0
General 6-Slot13	Illuminator Bracer of Heroic Reflections	171608	1	6
General 6-Slot13-Slot1	Empty	0	0	0
General 6-Slot13-Slot2	Empty	0	0	0
General 6-Slot13-Slot3	Extra Planar Potential Shard	148442	1	6
General 6-Slot13-Slot4	Empty	0	0	0
General 6-Slot14	Phantasmal Luclinite Illuminator Vambraces	169412	1	6
General 6-Slot14-Slot1	Empty	0	0	0
General 6-Slot14-Slot2	Empty	0	0	0
General 6-Slot14-Slot3	Empty	0	0	0
General 6-Slot14-Slot4	Empty	0	0	0
General 6-Slot15	Spectral Luclinite Illuminator Greaves	169813	1	6
General 6-Slot15-Slot1	Empty	0	0	0
General 6-Slot15-Slot2	Empty	0	0	0
General 6-Slot15-Slot3	Extra Planar Potential Shard	148442	1	6
General 6-Slot15-Slot4	Empty	0	0	0
General 6-Slot16	Empty	0	0	0
General 6-Slot17	Empty	0	0	0
General 6-Slot18	Empty	0	0	0
General 6-Slot19	Empty	0	0	0
General 6-Slot20	Empty	0	0	0
General 6-Slot21	Empty	0	0	0
General 6-Slot22	Empty	0	0	0
General 6-Slot23	Empty	0	0	0
General 6-Slot24	Empty	0	0	0
General 6-Slot25	Empty	0	0	0
General 6-Slot26	Empty	0	0	0
General 6-Slot27	Empty	0	0	0
General 6-Slot28	Empty	0	0	0
General 6-Slot29	Empty	0	0	0
General 6-Slot30	Empty	0	0	0
General 6-Slot31	Empty	0	0	0
General 6-Slot32	Empty	0	0	0
General 6-Slot33	Empty	0	0	0
General 6-Slot34	Empty	0	0	0
General 6-Slot35	Empty	0	0	0
General 6-Slot36	Phantasmal Luclinite Amice of Brilliance	169524	1	6
General 6-Slot36-Slot1	Empty	0	0	0
General 6-Slot36-Slot2	Candescent Heliotrope	171375	1	6
General 6-Slot36-Slot3	Empty	0	0	0
General 6-Slot37	Resplendent Nature Shawl	169723	1	6
General 6-Slot37-Slot1	Empty	0	0	0
General 6-Slot37-Slot2	Empty	0	0	0
General 6-Slot37-Slot3	Empty	0	0	0
General 6-Slot38	Chalice of Kerran Heraldry	169729	1	6
General 6-Slot38-Slot1	Empty	0	0	0
General 6-Slot38-Slot2	Empty	0	0	0
General 6-Slot38-Slot3	Empty	0	0	0
General 6-Slot39	Brilliant Earring of Perpetual Reverie	171515	1	6
General 6-Slot39-Slot1	Empty	0	0	0
General 6-Slot39-Slot2	Empty	0	0	0
General 6-Slot39-Slot3	Empty	0	0	0
General 6-Slot40	Kejaan's Belt of Sagacity	169736	1	6
General 6-Slot40-Slot1	Empty	0	0	0
General 6-Slot40-Slot2	Empty	0	0	0
General 6-Slot40-Slot3	Empty	0	0	0
General 6-Slot41	Villainous Volto	169719	1	6
General 6-Slot41-Slot1	Empty	0	0	0
General 6-Slot41-Slot2	Empty	0	0	0
General 6-Slot41-Slot3	Empty	0	0	0
General 6-Slot42	Spectral Luclinite Ring of Brilliance	169933	1	6
General 6-Slot42-Slot1	Irae Faycite Shard: Sermon of Repentance	159336	1	6
General 6-Slot42-Slot2	Empty	0	0	0
General 6-Slot42-Slot3	Empty	0	0	0
General 6-Slot43	Brilliant Idol of Eternal Reverie	171930	1	6
General 6-Slot43-Slot1	Empty	0	0	0
General 6-Slot43-Slot2	Empty	0	0	0
General 6-Slot43-Slot3	Empty	0	0	0
General 6-Slot44	Flanged Mace of Eternal Reverie	171956	1	6
General 6-Slot44-Slot1	Empty	0	0	0
General 6-Slot44-Slot2	Empty	0	0	0
General 6-Slot45	Wrath of the Dar Khura	169764	1	6
General 6-Slot45-Slot1	Empty	0	0	0
General 6-Slot45-Slot2	Empty	0	0	0
General 6-Slot45-Slot3	Empty	0	0	0
General 6-Slot45-Slot4	Empty	0	0	0
General 6-Slot45-Slot5	Empty	0	0	0
General 6-Slot46	Nightslayer's Backpack	164566	1	44
General 6-Slot46-Slot1	Empty	0	0	0
General 6-Slot46-Slot2	Empty	0	0	0
General 6-Slot46-Slot3	Empty	0	0	0
General 6-Slot46-Slot4	Empty	0	0	0
General 6-Slot46-Slot5	Empty	0	0	0
General 6-Slot46-Slot6	Empty	0	0	0
General 6-Slot46-Slot7	Empty	0	0	0
General 6-Slot46-Slot8	Empty	0	0	0
General 6-Slot46-Slot9	Empty	0	0	0
General 6-Slot46-Slot10	Empty	0	0	0
General 6-Slot46-Slot11	Empty	0	0	0
General 6-Slot46-Slot12	Empty	0	0	0
General 6-Slot46-Slot13	Empty	0	0	0
General 6-Slot46-Slot14	Empty	0	0	0
General 6-Slot46-Slot15	Empty	0	0	0
General 6-Slot46-Slot16	Empty	0	0	0
General 6-Slot46-Slot17	Empty	0	0	0
General 6-Slot46-Slot18	Empty	0	0	0
General 6-Slot46-Slot19	Empty	0	0	0
General 6-Slot46-Slot20	Empty	0	0	0
General 6-Slot46-Slot21	Empty	0	0	0
General 6-Slot46-Slot22	Empty	0	0	0
General 6-Slot46-Slot23	Empty	0	0	0
General 6-Slot46-Slot24	Empty	0	0	0
General 6-Slot46-Slot25	Empty	0	0	0
General 6-Slot46-Slot26	Empty	0	0	0
General 6-Slot46-Slot27	Empty	0	0	0
General 6-Slot46-Slot28	Empty	0	0	0
General 6-Slot46-Slot29	Empty	0	0	0
General 6-Slot46-Slot30	Empty	0	0	0
General 6-Slot46-Slot31	Empty	0	0	0
General 6-Slot46-Slot32	Empty	0	0	0
General 6-Slot46-Slot33	Empty	0	0	0
General 6-Slot46-Slot34	Empty	0	0	0
General 6-Slot46-Slot35	Empty	0	0	0
General 6-Slot46-Slot36	Empty	0	0	0
General 6-Slot46-Slot37	Empty	0	0	0
General 6-Slot46-Slot38	Empty	0	0	0
General 6-Slot46-Slot39	Empty	0	0	0
General 6-Slot46-Slot40	Empty	0	0	0
General 6-Slot46-Slot41	Empty	0	0	0
General 6-Slot46-Slot42	Empty	0	0	0
General 6-Slot46-Slot43	Empty	0	0	0
General 6-Slot46-Slot44	Empty	0	0	0
General 6-Slot47	Empty	0	0	0
General 6-Slot48	War Hammer of Eternal Reverie	171955	1	6
General 6-Slot48-Slot1	Harmonious Goliath's Amphibian Skin	151227	1	6
General 6-Slot48-Slot2	Empty	0	0	0
General 6-Slot49	Ball of Krystal	169739	1	6
General 6-Slot49-Slot1	Empty	0	0	0
General 6-Slot49-Slot2	Empty	0	0	0
General 6-Slot49-Slot3	Empty	0	0	0
General 6-Slot49-Slot4	Empty	0	0	0
