Location	Name	ID	Count	Slots
Shoulders-Slot3	Quiet Perception	175370	1	6
Arms	Spiritwalker Sleeves of Eternal Reverie	171868	1	6
Arms-Slot1	Glittering Token of Serenity	173178	1	6
Arms-Slot2	Humongous Corrupted Pincer	169369	1	6
Arms-Slot3	Empty	0	0	0
Arms-Slot4	Echoing Memoryweave Chain Arms Ornament	154564	1	6
Back	Benighted Mendicant's Cloak of the Selenelion	139386	1	6
Back-Slot1	Empty	0	0	0
Back-Slot2	Glittering Token of Serenity	173178	1	6
Back-Slot3	Brilliant Gem of Perpetual Reverie	171572	1	6
Back-Slot4	Acolyte's Enhancement of the Selenelion	109568	1	6
Back-Slot5	Acolyte's Casting Magic of the Selenelion	109564	1	6
Back-Slot6	Devotee's Strategy of the Selenelion	169189	1	6
Wrist	Spiritwalker Wristguard of the Bound	173664	1	6
Wrist-Slot1	Glittering Token of Serenity	173178	1	6
Wrist-Slot2	Brilliant Scalewrought Bauble	173168	1	6
Wrist-Slot3	Empty	0	0	0
Wrist-Slot4	Echoing Memoryweave Chain Wrist Ornament	154565	1	6
Wrist	Spiritwalker Wristguard of Shattered Dominion	175664	1	6
Wrist-Slot1	Resilient Stone of Perpetual Reverie	171580	1	6
Wrist-Slot2	Luclinite Ensanguined Gem of Brilliance	167572	1	6
Wrist-Slot3	Extra Planar Potential Shard	148442	1	6
Wrist-Slot4	Bound Leviathan Chain Wrist Ornament	174344	1	6
Range	Petalwhisper	175730	1	6
Range-Slot1	Citrine of Conjuration	111798	1	6
Range-Slot2	Lazam's Tune	171176	1	6
Range-Slot3	Velium Empowered Gem of Freezing	163584	1	6
Hands	Spiritwalker Gauntlets of Eternal Reverie	171865	1	6
Hands-Slot1	Lazam's Tune	171176	1	6
Hands-Slot2	Trinket of the Fire Snail	175168	1	6
Hands-Slot3	Extra Planar Potential Shard	148442	1	6
Hands-Slot4	Bound Leviathan Chain Hands Ornament	174345	1	6
Primary	Seed of Conflict	175756	1	6
Primary-Slot1	Empty	0	0	0
Primary-Slot2	Empty	0	0	0
Secondary	Otherworldly Buckler	173743	1	6
Secondary-Slot1	Empty	0	0	0
Secondary-Slot2	Immovable Green Gem	173378	1	6
Secondary-Slot3	Votive of The Great Shell	175179	1	6
Secondary-Slot4	Empty	0	0	0
Fingers	Sterling Ring of Brilliance	111665	1	6
Fingers-Slot1	Emerald of Abjuration	111796	1	6
Fingers-Slot2	Lazam's Tune	171176	1	6
Fingers-Slot3	Em's Lost Prayer Ruby	167168	1	6
Fingers	Harbinger's Fine Mendicant Ring of Vengeance	168078	1	6
Fingers-Slot1	Peridot of Divination	111799	1	6
Fingers-Slot2	Lazam's Tune	171176	1	6
Fingers-Slot3	Concentrated Goblin Smarts	171370	1	6
Fingers-Slot4	Acolyte's Strategy of the Harbinger	169773	1	6
Fingers-Slot5	Devotee's Strategy of the Harbinger	169777	1	6
Fingers-Slot6	Acolyte's Enhancement of the Harbinger	169789	1	6
Chest	Spiritwalker Coat of Rebellion	173870	1	6
Chest-Slot1	Glittering Token of Serenity	173178	1	6
Chest-Slot2	Spittle Pocked Yttrium Coin	169370	1	6
Chest-Slot3	Extra Planar Potential Shard	148442	1	6
Chest-Slot4	Bound Leviathan Chain Chest Ornament	174342	1	6
Legs	Spiritwalker Leggings of Heroic Reflections	171669	1	6
Legs-Slot1	Shard of Illumination	173380	1	6
Legs-Slot2	Bioluminescent Cave Stone	173371	1	6
Legs-Slot3	Extra Planar Potential Shard	148442	1	6
Legs-Slot4	Bound Leviathan Chain Legs Ornament	174346	1	6
Feet	Spiritwalker Boots of Eternal Reverie	171866	1	6
Feet-Slot1	Lazam's Tune	171176	1	6
Feet-Slot2	Unparalleled Intellect Gem of Distant Echoes	111863	1	6
Feet-Slot3	Extra Planar Potential Shard	148442	1	6
Feet-Slot4	Echoing Memoryweave Chain Feet Ornament	154568	1	6
Waist	Cannoneer's Control Device	173736	1	6
Waist-Slot1	Empty	0	0	0
Waist-Slot2	Glittering Token of Serenity	173178	1	6
Waist-Slot3	White Gilded Lodestone	173370	1	6
Power Source	Emberquartz Wayfarer Source	171185	1	6
Ammo	Mundunugu Medicine Stick	95007	1	6
Ammo-Slot1	Empty	0	0	0
General 1	Nightslayer's Chest	164562	1	48
General 1-Slot1	Emberquartz Conjuror Source	171187	1	6
General 1-Slot2	Misty Thicket Picnic	9662	611	6
General 1-Slot3	Water Flask	13006	713	6
General 1-Slot4	Trinket of Fen's Return	171373	1	6
General 1-Slot5	Pod of Water	13044	259	6
General 1-Slot6	Blazing Icon of Solusek Ro	175376	1	6
General 1-Slot7	Master Baker Trophy	95013	1	6
General 1-Slot7-Slot1	Empty	0	0	0
General 1-Slot8	Journeyman's Compass	127551	1	6
General 1-Slot9	Serene Surf 'n' Turf Hand Pie	154811	20	6
General 1-Slot10	Fortuitous Scepter of Xev Bristlebane	171764	1	6
General 1-Slot10-Slot1	Empty	0	0	0
General 1-Slot10-Slot2	Empty	0	0	0
General 1-Slot10-Slot3	Empty	0	0	0
General 1-Slot10-Slot4	Empty	0	0	0
General 1-Slot10-Slot5	Empty	0	0	0
General 1-Slot11	Starlight Nectar Sparkling Metheglin	87368	10	6
General 1-Slot12	Wild Broodtide Combo Plate	87359	20	6
General 1-Slot13	Carrot	13977	273	6
General 1-Slot14	Overseer Collection Item Dispenser Fragment	133773	14	6
General 1-Slot15	Intricate Jewelers Glass	95035	1	6
General 1-Slot15-Slot1	Empty	0	0	0
General 1-Slot16	Eternal Spirit	70656	8	6
General 1-Slot17	Master Brewer Trophy	95020	1	6
General 1-Slot17-Slot1	Empty	0	0	0
General 1-Slot18	Expert Smith Trophy	95054	1	6
General 1-Slot18-Slot1	Empty	0	0	0
General 1-Slot19	Overbound Zerk	175368	1	6
General 1-Slot20	Pod of Water	13044	1000	6
General 1-Slot21	Sealed Riven Arcana Wayfarer Source	175192	11	6
General 1-Slot22	Crate of Eviction	52147	1	6
General 1-Slot23	Clay Flinger's Loop	95049	1	6
General 1-Slot23-Slot1	Empty	0	0	0
General 1-Slot24	Smithy Hammer	10489	1	6
General 1-Slot25	Diminished Shattered Dominion Head Armor	175991	1	2
General 1-Slot25-Slot1	Empty	0	0	0
General 1-Slot25-Slot2	Empty	0	0	0
General 1-Slot26	Snake Egg	13088	903	6
General 1-Slot27	Distillate of Antidote XVII	135330	20	6
General 1-Slot28	Emberquartz Flecked Larkspur	159947	1	6
General 1-Slot29	Serene Spring Water	154770	18	6
General 1-Slot30	Empty	0	0	0
General 1-Slot31	Empty	0	0	0
General 1-Slot32	Empty	0	0	0
General 1-Slot33	Spiked Mace of Rebellion	173955	1	6
General 1-Slot33-Slot1	Reactive Windstone of Virtue	153964	1	6
General 1-Slot33-Slot2	Empty	0	0	0
General 1-Slot34	Empty	0	0	0
General 1-Slot35	Empty	0	0	0
General 1-Slot36	Empty	0	0	0
General 1-Slot37	Scalewrought's Voidstone Caladium	170505	1	6
General 1-Slot38	Empty	0	0	0
General 1-Slot39	Berries	13045	81	6
General 1-Slot40	Arcana Imbued Oleander	170885	82	6
General 1-Slot41	Spectral Luclinite Great Censer	169966	1	6
General 1-Slot41-Slot1	Luminous Restless Ice	164605	1	6
General 1-Slot41-Slot2	Lazam's Tune	171176	1	6
General 1-Slot41-Slot3	Harmonious Phantasmal Luclinite Gem of Devastation	164570	1	6
General 1-Slot41-Slot4	Congruent Luclinite Ensanguined Gem of Devastation	164188	1	6
General 1-Slot41-Slot5	Empty	0	0	0
General 1-Slot42	Tears of Life and Death	109764	1	6
General 1-Slot43	Riven Arcana Crystal	170823	13	6
General 1-Slot44	Revealed Message	169389	1	6
General 1-Slot45	Smoldering Core of Radir	169169	1	6
General 1-Slot46	Elddar Cinch	171736	1	6
General 1-Slot46-Slot1	Empty	0	0	0
General 1-Slot46-Slot2	Empty	0	0	0
General 1-Slot46-Slot3	Empty	0	0	0
General 1-Slot47	Riven Arcana Ore	170822	1	6
General 1-Slot48	Mist-Filled Vial	175369	1	6
General 2	Reinforced Scalewrought Footlocker	174037	1	46
General 2-Slot1	Quiet Perception	175370	1	6
General 2-Slot2	Empty	0	0	0
General 2-Slot3	Empty	0	0	0
General 2-Slot4	Empty	0	0	0
General 2-Slot5	Uncanny Metronomic Apple	170832	614	6
General 2-Slot6	Votive of The Great Shell	175179	1	6
General 2-Slot7	Jovial Jharin Jingle	169167	1	6
General 2-Slot8	Sterling Mask of Brilliance	111662	1	6
General 2-Slot8-Slot1	Durus Faycite Shard: Reverie of Renewal	159590	1	6
General 2-Slot8-Slot2	Elisel's Gem of Virtue	171380	1	6
General 2-Slot8-Slot3	Performer's Lucky Charm	169371	1	6
General 2-Slot9	Empty	0	0	0
General 2-Slot10	Arcana Imbued Potion Vial	170870	617	6
General 2-Slot11	Riven Arcana Powder	170841	198	6
General 2-Slot12	Sugarcane Juice	33632	118	6
General 2-Slot13	Empty	0	0	0
General 2-Slot14	Empty	0	0	0
General 2-Slot15	Empty	0	0	0
General 2-Slot16	Empty	0	0	0
General 2-Slot17	Empty	0	0	0
General 2-Slot18	Empty	0	0	0
General 2-Slot19	Empty	0	0	0
General 2-Slot20	Empty	0	0	0
General 2-Slot21	Empty	0	0	0
General 2-Slot22	Empty	0	0	0
General 2-Slot23	Empty	0	0	0
General 2-Slot24	Serene Succulent Mango	154768	12	6
General 2-Slot25	Serene Sweet Cherry	154767	27	6
General 2-Slot26	Emberquartz Flecked Oleander	159946	21	6
General 2-Slot27	Arcana Imbued Laburnum	170888	34	6
General 2-Slot28	Fishing Grubs	13106	313	6
General 2-Slot29	Arcana Imbued Larkspur	170886	53	6
General 2-Slot30	Arcana Imbued Muscimol	170884	144	6
General 2-Slot31	Arcana Imbued Privet	170889	16	6
General 2-Slot32	Arcana Imbued Caladium	170887	56	6
General 2-Slot33	Lethiferous Light	175155	1	6
General 2-Slot33-Slot1	Empty	0	0	0
General 2-Slot33-Slot2	Empty	0	0	0
General 2-Slot34	Flask of Shattered Bolstering	170924	5	6
General 2-Slot35	Hardened Glowing Diamond	171371	1	6
General 2-Slot36	Vegetables	13419	7	6
General 2-Slot37	Reptilian Egg	87372	7	6
General 2-Slot38	Roots	13047	96	6
General 2-Slot39	Night Seeker's Backpack	164563	1	44
General 2-Slot39-Slot1	Empty	0	0	0
General 2-Slot39-Slot2	Empty	0	0	0
General 2-Slot39-Slot3	Empty	0	0	0
General 2-Slot39-Slot4	Empty	0	0	0
General 2-Slot39-Slot5	Empty	0	0	0
General 2-Slot39-Slot6	Empty	0	0	0
General 2-Slot39-Slot7	Empty	0	0	0
General 2-Slot39-Slot8	Empty	0	0	0
General 2-Slot39-Slot9	Empty	0	0	0
General 2-Slot39-Slot10	Empty	0	0	0
General 2-Slot39-Slot11	Empty	0	0	0
General 2-Slot39-Slot12	Empty	0	0	0
General 2-Slot39-Slot13	Empty	0	0	0
General 2-Slot39-Slot14	Empty	0	0	0
General 2-Slot39-Slot15	Empty	0	0	0
General 2-Slot39-Slot16	Empty	0	0	0
General 2-Slot39-Slot17	Empty	0	0	0
General 2-Slot39-Slot18	Empty	0	0	0
General 2-Slot39-Slot19	Empty	0	0	0
General 2-Slot39-Slot20	Empty	0	0	0
General 2-Slot39-Slot21	Empty	0	0	0
General 2-Slot39-Slot22	Empty	0	0	0
General 2-Slot39-Slot23	Empty	0	0	0
General 2-Slot39-Slot24	Empty	0	0	0
General 2-Slot39-Slot25	Empty	0	0	0
General 2-Slot39-Slot26	Empty	0	0	0
General 2-Slot39-Slot27	Empty	0	0	0
General 2-Slot39-Slot28	Empty	0	0	0
General 2-Slot39-Slot29	Empty	0	0	0
General 2-Slot39-Slot30	Empty	0	0	0
General 2-Slot39-Slot31	Empty	0	0	0
General 2-Slot39-Slot32	Empty	0	0	0
General 2-Slot39-Slot33	Empty	0	0	0
General 2-Slot39-Slot34	Empty	0	0	0
General 2-Slot39-Slot35	Empty	0	0	0
General 2-Slot39-Slot36	Empty	0	0	0
General 2-Slot39-Slot37	Empty	0	0	0
General 2-Slot39-Slot38	Empty	0	0	0
General 2-Slot39-Slot39	Empty	0	0	0
General 2-Slot39-Slot40	Empty	0	0	0
General 2-Slot39-Slot41	Empty	0	0	0
General 2-Slot39-Slot42	Empty	0	0	0
General 2-Slot39-Slot43	Empty	0	0	0
General 2-Slot39-Slot44	Empty	0	0	0
General 2-Slot40	Mythslayer's Rucksack	151239	1	44
General 2-Slot40-Slot1	Empty	0	0	0
General 2-Slot40-Slot2	Empty	0	0	0
General 2-Slot40-Slot3	Empty	0	0	0
General 2-Slot40-Slot4	Empty	0	0	0
General 2-Slot40-Slot5	Empty	0	0	0
General 2-Slot40-Slot6	Empty	0	0	0
General 2-Slot40-Slot7	Empty	0	0	0
General 2-Slot40-Slot8	Empty	0	0	0
General 2-Slot40-Slot9	Empty	0	0	0
General 2-Slot40-Slot10	Empty	0	0	0
General 2-Slot40-Slot11	Empty	0	0	0
General 2-Slot40-Slot12	Empty	0	0	0
General 2-Slot40-Slot13	Empty	0	0	0
General 2-Slot40-Slot14	Empty	0	0	0
General 2-Slot40-Slot15	Empty	0	0	0
General 2-Slot40-Slot16	Empty	0	0	0
General 2-Slot40-Slot17	Empty	0	0	0
General 2-Slot40-Slot18	Empty	0	0	0
General 2-Slot40-Slot19	Empty	0	0	0
General 2-Slot40-Slot20	Empty	0	0	0
General 2-Slot40-Slot21	Empty	0	0	0
General 2-Slot40-Slot22	Empty	0	0	0
General 2-Slot40-Slot23	Empty	0	0	0
General 2-Slot40-Slot24	Empty	0	0	0
General 2-Slot40-Slot25	Empty	0	0	0
General 2-Slot40-Slot26	Empty	0	0	0
General 2-Slot40-Slot27	Empty	0	0	0
General 2-Slot40-Slot28	Empty	0	0	0
General 2-Slot40-Slot29	Empty	0	0	0
General 2-Slot40-Slot30	Empty	0	0	0
General 2-Slot40-Slot31	Empty	0	0	0
General 2-Slot40-Slot32	Empty	0	0	0
General 2-Slot40-Slot33	Empty	0	0	0
General 2-Slot40-Slot34	Empty	0	0	0
General 2-Slot40-Slot35	Empty	0	0	0
General 2-Slot40-Slot36	Empty	0	0	0
General 2-Slot40-Slot37	Empty	0	0	0
General 2-Slot40-Slot38	Empty	0	0	0
General 2-Slot40-Slot39	Empty	0	0	0
General 2-Slot40-Slot40	Empty	0	0	0
General 2-Slot40-Slot41	Empty	0	0	0
General 2-Slot40-Slot42	Empty	0	0	0
General 2-Slot40-Slot43	Empty	0	0	0
General 2-Slot40-Slot44	Empty	0	0	0
General 2-Slot41	Dairy Spoon	9727	1	6
General 2-Slot42	Energized Greater Engram	170298	1	6
General 2-Slot43	Energized Minor Engram	170295	1	6
General 2-Slot44	Energized Lesser Engram	170296	1	6
General 2-Slot45	Energized Minor Engram	170295	1	6
General 2-Slot46	Empty	0	0	0
General 3	Stormslayer's Chest	153962	1	52
General 3-Slot1	Brilliant Mask	86073	1	6
General 3-Slot1-Slot1	Empty	0	0	0
General 3-Slot2	Master Researcher Trophy	95062	1	6
General 3-Slot2-Slot1	Empty	0	0	0
General 3-Slot3	Covariant Engram	170289	1	6
General 3-Slot4	Sporali Elder Cloak	86142	1	6
General 3-Slot4-Slot1	Empty	0	0	0
General 3-Slot5	Worn Corathus Necklace	86217	1	6
General 3-Slot5-Slot1	Empty	0	0	0
General 3-Slot6	Clear Corathus Shard of Magic	86287	1	6
General 3-Slot7	Luclinite Ensanguined Gem of Security	167573	1	6
General 3-Slot8	Acolyte's Focus of the Harbinger	169769	4	6
General 3-Slot9	Devotee's Focus of the Harbinger	169770	11	6
General 3-Slot10	Water Flask	13006	1000	6
General 3-Slot11	Gleaming Emblem of the Overseer	173369	1	6
General 3-Slot12	Covariant Engram	170289	1	6
General 3-Slot13	Covariant Engram	170289	1	6
General 3-Slot14	Violet Edged Rose	171369	1	6
General 3-Slot15	Painting: Haunting Laughter	107972	1	6
General 3-Slot16	Oil Stained Crystal	36621	1	6
General 3-Slot17	Dashing Feathered Cap	86796	1	6
General 3-Slot18	Obscured Chest Armor of the Shackled	174014	1	2
General 3-Slot18-Slot1	Empty	0	0	0
General 3-Slot18-Slot2	Empty	0	0	0
General 3-Slot19	Dark Reign Token	57209	1	6
General 3-Slot20	Echo of Mastery	110394	1	6
General 3-Slot21	Frosted Storage Chest	164610	1	44
General 3-Slot21-Slot1	Empty	0	0	0
General 3-Slot21-Slot2	Empty	0	0	0
General 3-Slot21-Slot3	Empty	0	0	0
General 3-Slot21-Slot4	Empty	0	0	0
General 3-Slot21-Slot5	Empty	0	0	0
General 3-Slot21-Slot6	Empty	0	0	0
General 3-Slot21-Slot7	Empty	0	0	0
General 3-Slot21-Slot8	Empty	0	0	0
General 3-Slot21-Slot9	Empty	0	0	0
General 3-Slot21-Slot10	Empty	0	0	0
General 3-Slot21-Slot11	Empty	0	0	0
General 3-Slot21-Slot12	Empty	0	0	0
General 3-Slot21-Slot13	Empty	0	0	0
General 3-Slot21-Slot14	Empty	0	0	0
General 3-Slot21-Slot15	Empty	0	0	0
General 3-Slot21-Slot16	Empty	0	0	0
General 3-Slot21-Slot17	Empty	0	0	0
General 3-Slot21-Slot18	Empty	0	0	0
General 3-Slot21-Slot19	Empty	0	0	0
General 3-Slot21-Slot20	Empty	0	0	0
General 3-Slot21-Slot21	Empty	0	0	0
General 3-Slot21-Slot22	Empty	0	0	0
General 3-Slot21-Slot23	Empty	0	0	0
General 3-Slot21-Slot24	Empty	0	0	0
General 3-Slot21-Slot25	Empty	0	0	0
General 3-Slot21-Slot26	Empty	0	0	0
General 3-Slot21-Slot27	Empty	0	0	0
General 3-Slot21-Slot28	Empty	0	0	0
General 3-Slot21-Slot29	Empty	0	0	0
General 3-Slot21-Slot30	Empty	0	0	0
General 3-Slot21-Slot31	Empty	0	0	0
General 3-Slot21-Slot32	Empty	0	0	0
General 3-Slot21-Slot33	Empty	0	0	0
General 3-Slot21-Slot34	Empty	0	0	0
General 3-Slot21-Slot35	Empty	0	0	0
General 3-Slot21-Slot36	Empty	0	0	0
General 3-Slot21-Slot37	Empty	0	0	0
General 3-Slot21-Slot38	Empty	0	0	0
General 3-Slot21-Slot39	Empty	0	0	0
General 3-Slot21-Slot40	Empty	0	0	0
General 3-Slot21-Slot41	Empty	0	0	0
General 3-Slot21-Slot42	Empty	0	0	0
General 3-Slot21-Slot43	Empty	0	0	0
General 3-Slot21-Slot44	Empty	0	0	0
General 3-Slot22	Forgotten Gemstone	129895	1	6
General 3-Slot23	Emberquartz Wayfarer Source	171185	1	6
General 3-Slot24	Emberquartz Wayfarer Source	171185	1	6
General 3-Slot25	Emberquartz Wayfarer Source	171185	1	6
General 3-Slot26	Emberquartz Wayfarer Source	171185	1	6
General 3-Slot27	Emberquartz Wayfarer Source	171185	1	6
General 3-Slot28	Emberquartz Wayfarer Source	171185	1	6
General 3-Slot29	Emberquartz Wayfarer Source	171185	1	6
General 3-Slot30	Gleaming Silver Wayfarer Source	111669	1	6
General 3-Slot31	Emberquartz Wayfarer Source	171185	1	6
General 3-Slot32	Emberquartz Wayfarer Source	171185	1	6
General 3-Slot33	Emberquartz Wayfarer Source	171185	1	6
General 3-Slot34	Pot	13432	1	6
General 3-Slot35	Empty	0	0	0
General 3-Slot36	Empty	0	0	0
General 3-Slot37	Empty	0	0	0
General 3-Slot38	Empty	0	0	0
General 3-Slot39	Empty	0	0	0
General 3-Slot40	Empty	0	0	0
General 3-Slot41	Empty	0	0	0
General 3-Slot42	Empty	0	0	0
General 3-Slot43	Empty	0	0	0
General 3-Slot44	Empty	0	0	0
General 3-Slot45	Empty	0	0	0
General 3-Slot46	Empty	0	0	0
General 3-Slot47	Empty	0	0	0
General 3-Slot48	Empty	0	0	0
General 3-Slot49	Empty	0	0	0
General 3-Slot50	Empty	0	0	0
General 3-Slot51	Empty	0	0	0
General 3-Slot52	Empty	0	0	0
General 4	Stormslayer's Backpack	153978	1	48
General 4-Slot1	Darkpaw Torch Ornament	89299	1	6
General 4-Slot2	Royal Silver Crown	89297	1	6
General 4-Slot3	Lazam's Tune	171176	1	6
General 4-Slot4	Polished Sardonyx of Lunacy	171166	1	6
General 4-Slot5	Gleaming Silver Wayfarer Source	111669	1	6
General 4-Slot6	Spider Legs	13417	9	6
General 4-Slot7	Spectral Luclinite Spiritwalker Boots	169866	1	6
General 4-Slot7-Slot1	Empty	0	0	0
General 4-Slot7-Slot2	Empty	0	0	0
General 4-Slot7-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot7-Slot4	Empty	0	0	0
General 4-Slot8	Phantasmal Luclinite Amice of Adroitness	169525	1	6
General 4-Slot8-Slot1	Irae Faycite Shard: Lenrel's Curse	159450	1	6
General 4-Slot8-Slot2	Empty	0	0	0
General 4-Slot8-Slot3	Empty	0	0	0
General 4-Slot9	Spiritwalker Leggings of Eternal Reverie	171869	1	6
General 4-Slot9-Slot1	Lazam's Tune	171176	1	6
General 4-Slot9-Slot2	Unparalleled Vigorous Gem of Distant Echoes	111506	1	6
General 4-Slot9-Slot3	Empty	0	0	0
General 4-Slot9-Slot4	Empty	0	0	0
General 4-Slot10	Spectral Luclinite Earring of Brilliance	169915	1	6
General 4-Slot10-Slot1	Irae Faycite Shard: Nectar of Destitution	159442	1	6
General 4-Slot10-Slot2	Empty	0	0	0
General 4-Slot10-Slot3	Empty	0	0	0
General 4-Slot11	Spiritwalker Wristguard of Spectral Luminosity	169664	1	6
General 4-Slot11-Slot1	Empty	0	0	0
General 4-Slot11-Slot2	Empty	0	0	0
General 4-Slot11-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot11-Slot4	Empty	0	0	0
General 4-Slot12	Spiritwalker Sleeves of Heroic Reflections	171668	1	6
General 4-Slot12-Slot1	Empty	0	0	0
General 4-Slot12-Slot2	Empty	0	0	0
General 4-Slot12-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot12-Slot4	Empty	0	0	0
General 4-Slot13	Spectral Luclinite Spiritwalker Gauntlets	169865	1	6
General 4-Slot13-Slot1	Empty	0	0	0
General 4-Slot13-Slot2	Empty	0	0	0
General 4-Slot13-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot13-Slot4	Empty	0	0	0
General 4-Slot14	Barbed Morning Star	171755	1	6
General 4-Slot14-Slot1	Empty	0	0	0
General 4-Slot14-Slot2	Empty	0	0	0
General 4-Slot15	Emberquartz Wayfarer Source	171185	1	6
General 4-Slot16	Spiritwalker Wristguard of Eternal Reverie	171864	1	6
General 4-Slot16-Slot1	Empty	0	0	0
General 4-Slot16-Slot2	Empty	0	0	0
General 4-Slot16-Slot3	Empty	0	0	0
General 4-Slot16-Slot4	Empty	0	0	0
General 4-Slot17	Irae Faycite Shard: Caustic Blood	159588	1	6
General 4-Slot18	Spectral Luclinite Spiritwalker Coat	169870	1	6
General 4-Slot18-Slot1	Empty	0	0	0
General 4-Slot18-Slot2	Empty	0	0	0
General 4-Slot18-Slot3	Extra Planar Potential Shard	148442	1	6
General 4-Slot18-Slot4	Empty	0	0	0
General 4-Slot19	Empty	0	0	0
General 4-Slot20	Adventurer's Stone	41000	1	6
General 4-Slot21	Empty	0	0	0
General 4-Slot22	Bifold Focus of the Evil Eye	133708	1	6
General 4-Slot23	Spiritwalker Wristguard of Heroic Reflections	171664	1	6
General 4-Slot23-Slot1	Empty	0	0	0
General 4-Slot23-Slot2	Empty	0	0	0
General 4-Slot23-Slot3	Empty	0	0	0
General 4-Slot23-Slot4	Empty	0	0	0
General 4-Slot24	Miniature Horn of Unity	85964	1	6
General 4-Slot25	Unified Phoenix Feather	165188	1	6
General 4-Slot26	Drunkard's Stein	93995	1	6
General 4-Slot27	Acolyte's Focus of the Selenelion	169191	1	6
General 4-Slot28	Emberquartz Wayfarer Source	171185	1	6
General 4-Slot29	Zueria Slide: Skyfire	146382	1	6
General 4-Slot29-Slot1	Empty	0	0	0
General 4-Slot29-Slot2	Empty	0	0	0
General 4-Slot29-Slot3	Empty	0	0	0
General 4-Slot30	Crystallized Restless Ore	166140	2	6
General 4-Slot31	Cloudy Potion	14514	7	6
General 4-Slot32	Great Tiger Spirit Familiar	86644	1	6
General 4-Slot33	Spirit Drinker's Coating	86647	1	6
General 4-Slot34	Fishing Bait	13101	730	6
General 4-Slot35	Fungal Underbulk	164195	1	6
General 4-Slot36	Empty	0	0	0
General 4-Slot37	The Warlord's Blessing	127598	1	6
General 4-Slot38	Wishing Lamp: Zephyr's Flight	129937	1	6
General 4-Slot39	Jeweled Apothic Dragon Spine Hammer	151918	1	6
General 4-Slot39-Slot1	Empty	0	0	0
General 4-Slot39-Slot2	Empty	0	0	0
General 4-Slot39-Slot3	Empty	0	0	0
General 4-Slot39-Slot4	Empty	0	0	0
General 4-Slot39-Slot5	Empty	0	0	0
General 4-Slot40	Empty	0	0	0
General 4-Slot41	Jade Ring of War	139458	1	6
General 4-Slot41-Slot1	Empty	0	0	0
General 4-Slot41-Slot2	Empty	0	0	0
General 4-Slot42	Blessed Spiritstaff of the Heyokah	57405	1	6
General 4-Slot42-Slot1	Empty	0	0	0
General 4-Slot42-Slot2	Empty	0	0	0
General 4-Slot42-Slot3	Empty	0	0	0
General 4-Slot43	Emberquartz Wayfarer Source	171185	1	6
General 4-Slot44	Ring of the Ancients	67098	1	6
General 4-Slot44-Slot1	Empty	0	0	0
General 4-Slot44-Slot2	Empty	0	0	0
General 4-Slot44-Slot3	Empty	0	0	0
General 4-Slot45	Empty	0	0	0
General 4-Slot46	Empty	0	0	0
General 4-Slot47	Empty	0	0	0
General 4-Slot48	Empty	0	0	0
General 5	Stormslayer's Rucksack	153977	1	46
General 5-Slot1	Amaranth Nightshade Orchid	116537	1	6
General 5-Slot2	Slice of Cake of Celebration	42981	14	6
